scc_size,number_of_edges_inside_scc,number_of_edges_to_other_sccs,scc_largest_path_sum,scc_longest_dfs_path,outdegree_inside_scc,outdegree_outside_scc,indegree_inside_scc,longest_path_using_dfs_paths,first_dfs_path_used,longest_path
1,0,1,142,1,0,1,0,142,1,140
15,39,1,16,14,3,0,3,6,6,15
45,1980,46,136,45,44,2,44,136,45,134
1,0,1,270,1,0,1,0,270,1,268
10,21,1,11,10,2,0,2,10,10,10
12,26,1,13,11,3,0,2,6,5,11
1,0,1,122,1,0,1,0,122,1,121
1,0,1,206,1,0,1,0,206,1,204
1,0,1,140,1,0,1,0,140,1,138
1,0,1,183,1,0,1,0,183,1,181
8,15,4,9,8,2,0,2,7,6,9
1,0,1,52,1,0,1,0,52,1,51
10,20,2,11,9,2,0,2,8,7,10
9,19,2,10,9,2,0,2,9,8,9
6,9,2,8,6,1,0,2,7,5,7
1,0,1,14,1,0,1,0,14,1,13
23,506,24,28,23,22,1,22,14,9,26
1,0,1,107,1,0,1,0,107,1,106
12,29,1,13,12,2,0,4,11,11,11
11,24,2,12,10,3,0,3,6,5,11
9,19,2,10,8,2,0,2,8,7,8
12,29,4,13,11,1,0,4,10,9,11
6,7,4,7,6,1,0,1,6,5,6
1,0,1,35,1,0,1,0,35,1,34
10,21,2,11,10,2,0,3,9,9,10
1,0,1,52,1,0,1,0,52,1,51
10,20,1,11,10,2,0,2,6,5,10
12,28,0,12,10,2,0,3,9,9,9
58,3306,59,186,58,57,1,57,146,18,184
1,0,1,25,1,0,1,0,25,1,24
7,11,4,9,7,1,0,2,6,4,6
1,0,1,322,1,0,1,0,322,1,320
1,0,1,77,1,0,1,0,77,1,76
1,0,1,10,1,0,1,0,10,1,9
1,0,1,114,1,0,1,0,114,1,112
10,19,3,12,10,1,0,3,11,9,11
12,26,0,12,9,1,0,2,8,8,11
1,0,1,225,1,0,1,0,225,1,223
1,0,1,129,1,0,1,0,129,1,127
10,22,3,11,10,1,0,3,10,9,10
88,7656,89,144,88,87,1,87,117,61,142
54,2862,55,83,54,53,1,53,73,44,81
12,29,1,13,10,2,0,3,10,9,10
1,0,1,188,1,0,1,0,188,1,186
35,1190,36,51,35,34,1,34,43,27,49
1,0,1,174,1,0,1,0,174,1,172
1,0,1,140,1,0,1,0,140,1,138
1,0,1,85,1,0,1,0,85,1,84
12,25,2,13,10,3,0,3,6,6,12
13,32,4,15,12,3,0,4,8,6,14
129,16512,130,151,129,128,1,128,151,129,149
1,0,1,5,1,0,1,0,5,1,4
1,0,1,120,1,0,1,0,120,1,118
9,16,1,10,8,2,0,2,7,6,9
9,19,0,9,8,2,0,1,8,8,9
1,0,1,48,1,0,1,0,48,1,47
50,2450,51,134,50,49,1,49,90,6,132
11,24,1,12,10,3,0,2,6,6,11
10,20,1,11,9,3,0,2,8,7,9
7,9,5,9,7,1,1,2,7,6,7
1,0,1,255,1,0,1,0,255,1,253
1,0,1,21,1,0,1,0,21,1,20
7,14,1,8,7,3,0,2,7,7,7
91,8190,92,222,91,90,1,90,173,42,220
11,23,1,12,10,1,0,1,9,8,9
10,17,6,11,8,2,0,2,7,6,9
6,10,7,9,6,2,1,3,7,4,7
1,0,1,79,1,0,1,0,79,1,77
9,19,1,10,9,1,1,1,9,9,9
1,0,1,93,1,0,1,0,93,1,91
1,0,1,5,1,0,1,0,5,1,4
12,28,5,14,10,3,0,4,7,5,13
1,0,1,21,1,0,1,0,21,1,20
13,34,2,14,12,2,0,4,13,12,14
1,0,1,118,1,0,1,0,118,1,117
112,12432,113,262,112,111,1,111,255,105,260
1,0,1,116,1,0,1,0,116,1,114
1,0,1,64,1,0,1,0,64,1,62
1,0,1,83,1,0,1,0,83,1,81
10,20,3,11,10,2,0,2,7,7,10
10,19,2,13,9,1,1,1,9,9,10
13,29,1,14,12,2,0,4,11,11,11
1,0,1,119,1,0,1,0,119,1,118
129,16512,130,289,129,128,1,128,288,128,287
10,17,3,11,8,1,0,2,8,7,9
8,16,3,10,8,2,0,3,8,8,8
1,0,1,264,1,0,1,0,264,1,262
1,0,1,208,1,0,1,0,208,1,206
12,25,4,14,12,1,0,3,12,10,12
11,24,3,12,10,2,0,2,10,9,11
1,0,1,181,1,0,1,0,181,1,179
11,23,5,12,10,2,0,3,11,10,11
13,30,2,14,12,3,0,3,7,7,12
10,21,3,12,8,2,0,2,10,8,10
1,0,1,46,1,0,1,0,46,1,45
1,0,2,10,1,0,2,0,7,1,9
12,24,2,13,10,1,0,3,9,8,9
1,0,1,217,1,0,1,0,217,1,215
8,15,4,9,8,3,0,3,7,6,8
12,26,1,13,11,3,0,4,6,6,11
11,21,0,11,10,2,0,1,8,8,9
1,0,1,41,1,0,1,0,41,1,40
8,16,4,10,8,2,0,4,6,4,8
10,18,10,13,9,2,0,2,9,6,11
1,0,1,193,1,0,1,0,193,1,191
135,18090,136,148,135,134,1,134,113,100,146
10,19,3,11,10,1,0,3,10,9,10
1,0,1,220,1,0,1,0,220,1,218
11,26,2,12,9,3,0,1,7,7,10
1,0,1,24,1,0,1,0,24,1,23
1,0,1,259,1,0,1,0,259,1,257
8,16,3,9,8,2,0,3,8,7,8
9,16,3,10,9,1,0,3,9,8,9
10,20,1,11,7,3,0,1,6,6,8
14,39,2,16,13,3,0,3,10,10,15
1,0,1,31,1,0,1,0,31,1,30
35,1190,36,64,35,34,1,34,36,7,62
11,23,0,11,10,3,0,2,6,6,10
1,0,1,73,1,0,1,0,73,1,72
12,26,1,13,10,1,0,3,6,5,10
1,0,1,192,1,0,1,0,192,1,190
9,18,1,10,8,1,0,2,9,8,9
10,19,1,11,9,1,0,2,9,9,9
16,47,1,17,15,3,0,4,6,5,16
8,16,1,9,7,2,0,2,6,5,7
1,0,1,8,1,0,1,0,6,1,6
1,0,1,133,1,0,1,0,133,1,131
1,0,1,157,1,0,1,0,157,1,155
1,0,2,117,1,0,2,0,117,1,116
8,15,1,9,8,2,0,4,8,8,8
1,0,1,39,1,0,1,0,39,1,38
1,0,1,27,1,0,1,0,27,1,26
1,0,1,198,1,0,1,0,198,1,196
8,14,1,9,8,2,0,2,8,8,9
1,0,1,61,1,0,1,0,61,1,59
10,23,4,12,10,3,0,4,7,7,12
7,12,3,10,7,2,0,2,8,5,8
1,0,1,73,1,0,1,0,73,1,72
7,12,0,7,6,1,0,1,6,6,7
10,20,2,12,9,2,0,2,5,3,10
78,6006,79,261,78,77,1,77,211,28,259
51,2550,52,117,51,50,1,50,74,8,115
13,35,3,15,12,3,0,3,9,9,13
1,0,1,72,1,0,1,0,72,1,71
8,15,2,9,8,2,0,2,8,8,8
12,29,3,13,12,2,0,3,9,9,12
9,18,2,11,8,3,0,2,7,7,8
1,0,1,120,1,0,1,0,120,1,118
1,0,1,186,1,0,1,0,186,1,184
10,20,1,12,10,2,0,3,8,8,10
7,14,6,9,7,1,0,4,8,6,8
15,45,4,17,14,3,0,4,8,6,17
1,0,1,95,1,0,1,0,95,1,94
1,0,1,158,1,0,1,0,158,1,156
1,0,1,78,1,0,1,0,78,1,77
1,0,1,20,1,0,1,0,20,1,19
7,12,4,11,6,2,0,2,10,6,10
16,240,17,58,16,15,1,15,55,13,56
1,0,1,166,1,0,1,0,166,1,164
1,0,1,118,1,0,1,0,118,1,117
9,13,1,11,8,1,0,2,7,7,7
9,17,3,11,8,2,0,2,9,7,9
1,0,1,54,1,0,1,0,54,1,53
5,5,5,7,5,1,0,1,6,5,6
8,14,3,11,8,2,0,2,9,6,10
1,0,1,103,1,0,1,0,103,1,102
135,18090,136,148,135,134,1,134,63,50,146
79,6162,80,267,79,78,1,78,264,76,265
11,28,1,12,11,1,0,4,9,9,10
1,0,1,112,1,0,1,0,112,1,110
1,0,1,34,1,0,1,0,34,1,32
8,14,2,9,8,1,0,1,8,7,8
13,33,0,13,11,2,0,2,11,11,12
69,4692,70,140,69,68,1,68,121,50,138
13,33,5,14,11,1,0,4,11,10,13
1,0,1,38,1,0,1,0,38,1,37
101,10100,102,240,101,100,1,100,235,96,238
9,15,1,10,8,2,0,3,5,4,7
35,1190,36,51,35,34,1,34,20,4,49
11,26,4,13,11,2,0,4,11,9,12
1,0,1,24,1,0,1,0,24,1,23
50,2450,51,127,50,49,1,49,115,38,125
40,1560,41,73,40,39,1,39,59,26,71
1,0,1,68,1,0,1,0,68,1,67
62,3782,63,109,62,61,1,61,64,17,107
11,26,3,13,11,2,0,2,11,9,13
9,15,2,10,8,1,0,2,8,8,8
129,16512,130,289,129,128,1,128,283,123,287
8,14,6,9,8,1,0,1,8,7,8
122,14762,123,149,122,121,1,121,113,86,147
6,8,6,9,6,1,0,2,8,5,8
13,36,0,13,13,3,0,3,6,6,13
13,29,3,15,10,3,0,2,9,7,13
12,27,4,13,11,2,0,4,7,7,11
12,31,2,13,10,2,0,3,9,8,12
1,0,1,139,1,0,1,0,139,1,137
132,17292,133,153,132,131,1,131,128,107,151
1,0,1,123,1,0,1,0,123,1,122
87,7482,88,99,87,86,1,86,14,2,97
1,0,1,88,1,0,1,0,88,1,86
1,0,2,27,1,0,2,0,27,1,26
1,0,1,290,1,0,1,0,290,1,288
1,0,1,94,1,0,1,0,94,1,93
9,16,3,11,8,1,0,1,9,7,11
1,0,1,30,1,0,1,0,30,1,29
9,20,0,9,8,2,0,3,7,7,8
67,4422,68,122,67,66,2,66,122,67,120
9,13,2,10,9,1,0,2,8,7,8
73,5256,74,108,73,72,1,72,57,22,106
11,23,4,12,10,1,0,4,9,8,9
1,0,1,31,1,0,1,0,31,1,30
11,23,1,12,10,2,0,3,9,8,9
1,0,1,48,1,0,1,0,48,1,47
1,0,1,20,1,0,1,0,20,1,19
13,33,4,15,12,3,0,2,6,4,14
12,30,3,14,11,3,0,2,6,4,14
12,28,0,12,10,3,0,4,5,5,11
11,26,0,11,10,3,0,2,7,7,10
8,14,3,12,8,2,0,2,9,5,9
13,34,2,14,13,2,0,4,13,13,13
8,16,4,9,8,3,0,2,6,6,9
11,25,3,13,11,2,0,3,12,10,12
1,0,1,131,1,0,1,0,131,1,130
60,3540,61,64,60,59,1,59,9,5,62
78,6006,79,196,78,77,1,77,147,29,194
11,25,3,12,8,2,0,4,8,7,9
30,870,31,146,30,29,1,29,126,10,144
60,3540,61,137,60,59,1,59,121,44,135
12,29,1,13,11,3,0,2,6,5,13
11,24,1,12,11,1,0,2,10,10,10
1,0,1,46,1,0,1,0,46,1,45
8,16,3,10,7,2,0,4,9,7,9
1,0,1,271,1,0,1,0,271,1,269
1,0,1,131,1,0,1,0,131,1,129
1,0,1,230,1,0,1,0,230,1,228
137,18632,138,284,137,136,1,136,274,127,282
1,0,1,145,1,0,1,0,145,1,143
10,20,1,11,10,2,0,2,9,9,10
8,15,6,10,8,2,0,3,8,7,8
81,6480,82,125,81,80,1,80,125,81,123
90,8010,91,166,90,89,1,89,99,23,164
1,0,1,126,1,0,1,0,126,1,125
1,0,1,88,1,0,1,0,88,1,87
13,29,2,14,13,2,0,2,7,7,14
1,0,1,33,1,0,1,0,33,1,32
4,6,4,6,4,2,1,1,5,4,5
1,0,1,122,1,0,1,0,122,1,120
6,9,1,7,6,1,0,1,6,6,6
68,4556,69,163,68,67,1,67,109,14,161
1,0,1,40,1,0,1,0,40,1,39
11,23,0,11,9,3,0,3,6,6,8
14,37,3,16,14,3,0,4,8,6,15
1,0,1,13,1,0,1,0,13,1,12
47,2162,48,87,47,46,1,46,78,38,85
1,0,1,41,1,0,1,0,41,1,40
1,0,1,11,1,0,1,0,11,1,10
9,16,3,10,9,2,0,3,7,6,9
11,26,2,12,8,2,0,1,8,8,11
7,13,3,10,7,1,0,2,7,7,7
36,1260,37,83,36,35,1,35,81,34,81
1,0,1,125,1,0,1,0,125,1,123
1,0,1,57,1,0,1,0,57,1,56
1,0,1,100,1,0,1,0,100,1,99
1,0,1,48,1,0,1,0,48,1,46
1,0,1,58,1,0,1,0,58,1,57
12,29,1,13,12,3,0,3,6,5,12
122,14762,123,148,122,121,1,121,51,25,146
8,15,4,9,8,2,0,4,8,8,8
1,0,1,31,1,0,1,0,31,1,30
10,18,2,11,10,3,0,3,7,6,10
1,0,1,90,1,0,1,0,90,1,89
9,16,2,10,9,2,0,2,6,5,9
11,23,4,13,9,2,0,4,6,4,10
1,0,1,109,1,0,1,0,109,1,107
1,0,1,44,1,0,1,0,44,1,43
5,5,4,8,5,1,0,1,7,4,7
9,19,4,10,8,2,0,3,9,8,10
12,25,3,14,12,3,0,3,6,4,14
88,7656,89,144,88,87,1,87,116,60,142
37,1332,38,40,37,36,1,36,33,30,38
1,0,1,11,1,0,1,0,11,1,10
1,0,1,13,1,0,1,0,13,1,12
28,756,29,30,28,27,1,27,6,4,28
1,0,1,21,1,0,1,0,21,1,20
10,22,0,10,7,3,0,3,4,4,6
96,9120,97,143,96,95,1,95,128,81,141
11,23,1,12,10,3,0,2,9,8,10
13,30,1,14,13,3,0,3,6,6,13
1,0,1,63,1,0,1,0,63,1,62
1,0,1,230,1,0,1,0,230,1,228
6,9,0,6,5,2,0,1,5,5,5
1,0,1,74,1,0,1,0,74,1,73
1,0,1,134,1,0,1,0,134,1,132
112,12432,113,262,112,111,1,111,249,99,260
1,0,1,107,1,0,1,0,107,1,106
1,0,1,285,1,0,1,0,285,1,283
1,0,1,5,1,0,1,0,5,1,4
11,22,2,12,11,2,0,1,7,7,10
1,0,1,78,1,0,1,0,78,1,76
6,10,3,9,6,1,0,3,8,5,8
69,4692,70,140,69,68,1,68,111,40,138
1,0,1,204,1,0,1,0,204,1,202
1,0,1,230,1,0,1,0,230,1,228
5,7,1,7,5,1,0,3,6,4,6
12,30,3,14,11,2,0,4,13,11,13
1,0,1,25,1,0,1,0,25,1,24
1,0,1,73,1,0,1,0,73,1,72
12,30,3,13,12,1,0,4,11,10,12
9,16,7,10,9,1,0,1,9,8,9
149,22052,150,322,149,148,1,148,233,60,320
1,0,1,116,1,0,1,0,116,1,115
1,0,1,123,1,0,1,0,123,1,121
7,11,1,8,7,1,0,1,6,5,6
99,9702,100,180,99,98,1,98,122,41,178
6,8,4,10,6,1,1,2,8,6,8
1,0,1,110,1,0,1,0,110,1,108
10,19,1,11,9,2,0,3,8,8,8
14,33,0,14,11,2,0,2,7,7,13
1,0,1,186,1,0,1,0,186,1,184
1,0,1,209,1,0,1,0,209,1,207
12,28,2,13,9,1,0,3,9,8,12
12,30,0,12,12,3,0,3,9,9,12
7,10,7,10,7,1,0,2,8,5,8
13,38,4,15,12,2,0,4,12,10,15
9,18,1,10,9,3,0,2,8,8,8
9,16,7,11,9,2,0,2,9,8,9
1,0,1,70,1,0,1,0,70,1,68
1,0,1,162,1,0,1,0,162,1,160
8,14,1,10,8,2,0,2,5,3,7
1,0,1,115,1,0,1,0,115,1,113
21,420,22,69,21,20,1,20,58,10,67
11,25,3,12,11,3,0,2,7,7,11
9,17,2,10,9,2,0,2,9,9,9
11,30,1,12,11,2,0,3,11,11,11
1,0,1,139,1,0,1,0,139,1,137
1,0,1,96,1,0,1,0,96,1,94
1,0,1,222,1,0,1,0,222,1,220
1,0,1,40,1,0,1,0,40,1,39
1,0,1,8,1,0,1,0,8,1,7
58,3306,59,147,58,57,1,57,117,28,145
1,0,1,281,1,0,1,0,281,1,279
1,0,1,235,1,0,1,0,235,1,233
1,0,1,177,1,0,1,0,177,1,175
13,31,1,14,13,3,0,3,7,6,13
10,19,2,11,9,1,0,3,9,8,9
1,0,1,37,1,0,1,0,37,1,36
9,16,1,10,7,1,0,2,5,5,5
9,19,3,11,9,1,0,1,10,8,10
11,23,3,12,10,2,0,3,11,10,11
12,27,3,13,10,3,0,4,6,6,12
1,0,1,28,1,0,1,0,28,1,27
13,30,3,15,12,2,0,3,9,7,12
1,0,1,4,1,0,1,0,4,1,3
14,37,3,15,14,3,0,2,9,9,14
14,41,0,14,13,2,0,4,12,12,14
9,18,0,9,7,2,0,3,6,6,6
1,0,1,86,1,0,1,0,86,1,84
135,18090,136,192,135,134,1,134,142,85,190
152,22952,153,284,152,151,1,151,247,115,282
1,0,1,30,1,0,1,0,30,1,29
1,0,1,14,1,0,1,0,14,1,13
1,0,1,245,1,0,1,0,245,1,243
8,15,5,10,7,1,0,2,9,7,9
6,10,1,7,6,1,0,2,5,5,5
12,28,2,13,9,3,0,1,6,6,13
11,25,3,13,11,3,0,3,6,4,10
12,28,3,13,12,1,0,3,12,12,12
15,36,2,16,13,2,0,3,8,8,14
1,0,1,3,1,0,1,0,3,1,2
11,22,2,13,10,2,0,1,10,10,11
9,17,3,10,9,1,0,3,7,7,7
1,0,1,106,1,0,1,0,106,1,105
17,272,18,19,17,16,1,16,12,10,17
8,14,1,9,8,2,0,2,8,7,8
14,36,1,15,14,3,0,4,6,6,14
1,0,1,105,1,0,1,0,105,1,104
1,0,1,13,1,0,1,0,13,1,12
1,0,1,128,1,0,1,0,128,1,126
13,33,3,15,12,1,0,2,13,11,13
14,37,2,15,12,3,0,4,6,5,13
9,19,4,10,9,2,0,4,9,8,9
12,30,3,13,11,2,0,2,10,9,12
6,8,4,8,6,1,0,2,7,6,7
10,17,2,11,10,1,0,2,10,10,10
6,8,7,8,6,1,1,2,6,4,6
11,24,2,12,9,2,0,2,9,8,11
13,33,2,14,12,3,0,1,6,6,13
9,17,2,10,8,3,0,3,5,5,8
1,0,1,111,1,0,1,0,111,1,110
1,0,1,124,1,0,1,0,124,1,122
1,0,1,95,1,0,1,0,95,1,94
46,2070,47,51,46,45,1,45,18,13,49
1,0,1,63,1,0,1,0,63,1,62
5,7,4,7,5,1,0,1,5,3,5
9,19,8,12,9,2,0,3,10,7,11
12,29,2,13,12,3,0,4,8,8,13
11,28,1,12,11,2,0,1,11,11,11
1,0,1,115,1,0,1,0,115,1,113
1,0,1,214,1,0,1,0,214,1,212
63,3906,64,230,63,62,1,62,185,18,228
11,24,0,11,10,3,0,4,6,6,10
12,29,2,13,12,1,0,2,7,7,13
5,7,3,8,5,1,0,3,7,4,7
1,0,1,37,1,0,1,0,37,1,36
6,10,4,9,6,2,0,1,8,5,8
96,9120,97,136,96,95,1,95,56,16,134
1,0,1,176,1,0,1,0,176,1,175
10,22,7,12,10,1,0,4,11,9,11
1,0,1,90,1,0,1,0,90,1,88
1,0,1,19,1,0,1,0,19,1,18
1,0,1,179,1,0,1,0,179,1,177
7,12,2,9,6,3,0,1,7,6,7
9,17,5,10,9,3,0,3,7,6,9
1,0,1,18,1,0,1,0,18,1,17
13,32,4,14,13,3,0,3,6,6,14
1,0,1,90,1,0,1,0,90,1,88
10,23,1,11,8,2,0,4,8,7,9
1,0,1,135,1,0,1,0,135,1,134
1,0,1,55,1,0,1,0,55,1,54
1,0,1,92,1,0,1,0,92,1,91
86,7310,87,145,86,85,1,85,92,33,143
86,7310,87,220,86,85,1,85,137,3,218
6,10,3,9,6,2,0,1,7,4,7
1,0,1,154,1,0,1,0,154,1,152
8,14,4,10,8,3,0,2,7,6,9
10,19,1,11,10,2,0,2,6,6,10
4,5,7,10,4,1,1,2,9,4,9
127,16002,128,208,127,126,1,126,156,75,206
24,552,25,69,24,23,1,23,48,3,67
10,24,2,11,10,2,0,4,10,9,10
67,4422,68,256,67,66,1,66,256,67,254
11,26,5,13,10,2,0,4,11,9,12
1,0,1,241,1,0,1,0,241,1,239
12,28,1,13,10,2,0,3,10,10,11
1,0,1,146,1,0,1,0,146,1,144
10,16,1,11,9,1,0,2,8,8,8
11,25,5,13,11,2,0,2,12,10,13
9,20,2,10,9,2,0,3,6,5,9
1,0,1,162,1,0,1,0,162,1,160
10,20,3,11,9,1,0,2,9,8,9
1,0,1,64,1,0,1,0,64,1,63
74,5402,75,110,74,73,1,73,103,67,108
1,0,1,43,1,0,1,0,43,1,42
13,34,1,14,13,2,0,4,13,13,13
10,22,0,10,9,2,0,3,8,8,10
9,18,0,9,9,2,0,3,6,6,8
1,0,2,7,1,0,2,0,6,1,6
66,4290,67,153,66,65,1,65,118,31,151
7,12,3,9,7,1,0,2,8,6,8
1,0,1,76,1,0,1,0,76,1,75
1,0,1,172,1,0,1,0,172,1,170
12,28,0,12,11,3,0,4,8,8,10
1,0,1,94,1,0,1,0,94,1,92
10,22,2,11,9,1,1,1,8,8,9
1,0,1,97,1,0,1,0,97,1,96
9,19,2,10,9,3,0,2,6,6,9
1,0,1,219,1,0,1,0,219,1,217
10,20,7,12,10,2,0,4,11,9,11
1,0,1,217,1,0,1,0,217,1,215
10,20,1,11,9,2,0,2,6,5,9
1,0,1,31,1,0,1,0,31,1,30
1,0,1,90,1,0,1,0,90,1,88
9,18,3,10,9,2,0,4,9,8,9
1,0,1,55,1,0,1,0,55,1,54
13,32,3,14,12,3,0,2,6,5,14
14,39,2,15,14,3,0,4,9,8,13
12,28,7,13,10,1,0,3,8,7,8
65,4160,66,112,65,64,1,64,60,13,110
133,17556,134,194,133,132,1,132,66,5,192
1,0,1,73,1,0,1,0,73,1,72
1,0,1,91,1,0,1,0,91,1,90
11,26,3,12,10,3,0,4,9,9,10
1,0,1,137,1,0,1,0,137,1,136
1,0,1,177,1,0,1,0,177,1,175
12,30,5,14,11,3,0,3,7,5,12
1,0,1,36,1,0,1,0,36,1,35
1,0,1,15,1,0,1,0,15,1,14
12,28,0,12,11,2,0,4,10,10,11
13,156,14,18,13,12,1,12,15,10,16
1,0,2,9,1,0,2,0,7,1,7
11,22,1,12,11,1,0,1,11,11,11
9,17,1,10,8,2,0,2,8,8,8
9,18,5,11,9,2,0,3,9,7,9
1,0,1,41,1,0,1,0,41,1,40
1,0,1,209,1,0,1,0,209,1,207
1,0,1,6,1,0,1,0,6,1,5
12,27,5,14,11,3,0,4,7,5,12
1,0,1,64,1,0,1,0,64,1,62
1,0,1,142,1,0,1,0,142,1,140
1,0,1,237,1,0,1,0,237,1,235
86,7310,87,169,86,85,1,85,115,32,167
11,26,1,12,8,2,0,2,8,7,8
9,18,4,11,8,2,0,3,6,4,9
8,15,3,10,8,2,0,2,9,7,9
1,0,1,132,1,0,1,0,132,1,131
1,0,1,28,1,0,1,0,28,1,27
81,6480,82,200,81,80,1,80,162,43,198
9,17,0,9,7,3,0,1,7,7,7
11,18,0,11,10,1,0,2,9,9,9
8,14,1,9,8,1,0,2,7,7,7
1,0,1,3,1,0,1,0,3,1,2
1,0,1,43,1,0,1,0,43,1,41
10,18,4,12,10,1,0,2,11,9,11
1,0,1,50,1,0,1,0,50,1,49
7,12,0,7,7,2,0,2,6,6,6
10,19,2,12,10,2,0,1,6,5,10
7,10,2,9,7,1,0,3,6,6,6
62,3782,63,134,62,61,1,61,117,45,132
1,0,1,118,1,0,1,0,118,1,117
1,0,1,5,1,0,1,0,4,1,4
132,17292,133,259,132,131,1,131,210,83,257
10,17,1,12,10,1,0,2,10,10,10
13,38,1,14,13,2,0,3,13,13,13
1,0,1,14,1,0,1,0,14,1,13
1,0,1,239,1,0,1,0,239,1,237
10,20,2,11,10,2,0,2,8,7,9
1,0,1,162,1,0,1,0,162,1,160
54,2862,55,148,54,53,1,53,110,16,146
10,20,6,12,9,1,0,3,9,8,9
1,0,1,75,1,0,1,0,75,1,74
42,1722,43,84,42,41,1,41,60,18,82
1,0,1,160,1,0,1,0,160,1,159
1,0,1,177,1,0,1,0,177,1,175
9,19,3,10,9,3,0,3,5,4,9
1,0,1,12,1,0,1,0,12,1,11
10,21,3,11,9,1,0,2,9,8,9
9,17,2,11,7,3,0,2,6,6,8
11,26,3,12,11,1,0,3,10,10,10
132,17292,133,153,132,131,1,131,66,45,151
1,0,1,24,1,0,1,0,24,1,23
13,32,3,14,10,2,0,3,9,8,12
55,2970,56,181,55,54,1,54,172,46,179
6,8,9,12,6,1,1,2,9,4,9
1,0,1,219,1,0,1,0,219,1,217
1,0,1,161,1,0,1,0,161,1,160
5,7,6,8,5,1,1,3,7,4,7
1,0,1,60,1,0,1,0,60,1,59
1,0,1,207,1,0,1,0,207,1,205
6,10,1,7,5,1,0,2,5,4,5
1,0,1,94,1,0,1,0,94,1,93
9,16,5,11,9,1,0,2,9,7,9
1,0,1,171,1,0,1,0,171,1,169
1,0,1,204,1,0,1,0,204,1,202
1,0,1,47,1,0,1,0,47,1,46
1,0,1,268,1,0,1,0,268,1,266
1,0,1,28,1,0,1,0,28,1,27
7,10,6,9,7,1,0,3,8,6,8
1,0,1,42,1,0,1,0,42,1,41
1,0,1,76,1,0,1,0,76,1,75
1,0,1,136,1,0,1,0,136,1,134
1,0,1,147,1,0,1,0,147,1,145
63,3906,64,125,63,62,1,62,65,3,123
1,0,1,53,1,0,1,0,53,1,52
1,0,1,48,1,0,1,0,48,1,46
9,22,1,10,9,2,0,3,9,8,10
7,12,2,9,7,2,0,2,7,5,7
9,21,4,10,8,1,0,4,8,7,8
9,15,2,10,8,2,0,3,7,7,7
15,41,3,16,14,3,0,4,6,6,16
11,27,2,13,10,2,0,3,10,8,12
13,33,2,14,12,2,0,2,11,11,12
73,5256,74,197,73,72,1,72,147,23,195
1,0,1,232,1,0,1,0,232,1,230
1,0,1,175,1,0,1,0,175,1,173
1,0,1,12,1,0,1,0,12,1,11
63,3906,64,141,63,62,1,62,119,41,139
10,23,1,11,9,1,0,3,9,9,9
5,7,5,9,5,1,0,3,8,4,8
12,27,1,13,11,2,0,3,11,10,11
1,0,1,7,1,0,1,0,7,1,6
1,0,1,124,1,0,1,0,124,1,122
1,0,1,266,1,0,1,0,266,1,264
85,7140,86,88,85,84,1,84,72,69,86
6,9,7,10,6,2,1,2,8,5,8
5,7,3,7,5,2,0,1,6,4,6
11,27,1,12,10,2,0,1,10,9,12
1,0,1,37,1,0,1,0,37,1,36
1,0,1,5,1,0,1,0,5,1,4
1,0,1,45,1,0,1,0,45,1,44
13,32,5,15,12,2,0,4,13,11,14
10,22,3,11,9,3,0,4,7,7,9
1,0,1,122,1,0,1,0,122,1,120
1,0,1,50,1,0,1,0,50,1,49
11,20,0,11,9,2,0,3,8,8,9
1,0,2,10,1,0,2,0,8,1,8
12,30,3,13,10,1,1,2,11,10,11
12,31,5,14,10,1,0,4,11,9,13
62,3782,63,161,62,61,1,61,120,21,159
9,16,0,9,8,1,0,3,8,8,8
1,0,1,46,1,0,1,0,46,1,45
1,0,1,33,1,0,1,0,33,1,31
1,0,1,16,1,0,1,0,16,1,15
75,5550,76,174,75,74,1,74,122,23,172
1,0,1,71,1,0,1,0,71,1,70
9,14,6,10,9,1,0,3,8,7,8
1,0,1,51,1,0,1,0,51,1,50
1,0,1,15,1,0,1,0,15,1,14
1,0,1,12,1,0,1,0,12,1,11
1,0,1,186,1,0,1,0,186,1,184
1,0,1,49,1,0,1,0,49,1,48
1,0,1,54,1,0,1,0,54,1,52
101,10100,102,240,101,100,1,100,146,7,238
1,0,1,43,1,0,1,0,43,1,41
10,24,3,12,10,3,0,3,8,6,12
7,12,5,10,6,2,0,1,7,4,8
155,23870,156,211,155,154,1,154,61,5,209
8,16,4,10,8,2,0,3,9,8,9
93,8556,94,185,93,92,1,92,129,37,183
1,0,1,126,1,0,1,0,126,1,124
37,1332,38,77,37,36,1,36,48,8,75
1,0,1,13,1,0,1,0,13,1,12
1,0,1,29,1,0,1,0,29,1,28
1,0,1,32,1,0,1,0,32,1,31
9,17,2,11,7,1,1,1,7,5,9
1,0,1,50,1,0,1,0,50,1,49
11,29,2,12,11,2,0,3,11,11,12
1,0,1,53,1,0,1,0,53,1,52
43,1806,44,175,43,42,1,42,136,4,173
1,0,1,2,1,0,1,0,2,1,1
153,23256,154,330,153,152,1,152,314,137,328
7,13,4,10,7,2,0,3,9,6,9
1,0,1,26,1,0,1,0,26,1,25
9,16,0,9,7,1,0,2,7,7,7
10,23,4,11,10,2,0,4,7,7,10
1,0,1,115,1,0,1,0,115,1,114
1,0,1,50,1,0,1,0,50,1,49
1,0,1,57,1,0,1,0,57,1,56
