graph_id,u,scc_size,scc_edges_inside,scc_edges_to_other,scc_largest_path_sum,scc_longest_dfs_path,outdegree_inside_scc,outdegree_outside_scc,indegree_inside_scc,longest_path_using_dfs_paths,first_dfs_path_used,y
88,25,30,261,0,30,30,7,0,7,5,5,5
88,26,30,261,0,30,30,15,0,13,7,7,7
88,27,30,261,0,30,30,7,0,5,16,16,16
88,28,30,261,0,30,30,9,0,7,6,6,6
88,29,30,261,0,30,30,10,0,6,13,13,13
89,0,30,242,0,30,29,6,0,9,29,29,29
89,1,30,242,0,30,29,4,0,12,28,28,28
89,2,30,242,0,30,29,8,0,1,7,7,7
89,3,30,242,0,30,29,6,0,10,24,24,24
89,4,30,242,0,30,29,6,0,8,25,25,25
89,5,30,242,0,30,29,7,0,6,23,23,23
89,6,30,242,0,30,29,8,0,8,29,29,29
89,7,30,242,0,30,29,7,0,11,25,25,25
89,8,30,242,0,30,29,6,0,8,26,26,26
89,9,30,242,0,30,29,10,0,9,5,5,5
89,10,30,242,0,30,29,10,0,10,23,23,23
89,11,30,242,0,30,29,6,0,12,28,28,28
89,12,30,242,0,30,29,11,0,10,19,19,19
89,13,30,242,0,30,29,8,0,5,14,14,14
89,14,30,242,0,30,29,9,0,6,10,10,10
89,15,30,242,0,30,29,8,0,5,25,25,25
89,16,30,242,0,30,29,5,0,7,21,21,21
89,17,30,242,0,30,29,10,0,10,22,22,22
89,18,30,242,0,30,29,6,0,8,23,23,23
89,19,30,242,0,30,29,13,0,6,10,10,10
89,20,30,242,0,30,29,6,0,9,27,27,27
89,21,30,242,0,30,29,9,0,8,21,21,21
89,22,30,242,0,30,29,8,0,10,9,9,9
89,23,30,242,0,30,29,6,0,4,20,20,20
89,24,30,242,0,30,29,12,0,7,5,5,5
89,25,30,242,0,30,29,12,0,14,12,12,12
89,26,30,242,0,30,29,7,0,6,21,21,21
89,27,30,242,0,30,29,13,0,11,6,6,6
89,28,30,242,0,30,29,7,0,4,6,6,6
89,29,30,242,0,30,29,8,0,8,17,17,17
90,0,29,155,4,30,27,4,0,8,28,27,28
90,1,29,155,4,30,27,6,1,3,10,9,10
90,2,29,155,4,30,27,10,0,5,25,24,25
90,3,29,155,4,30,27,9,0,3,18,17,18
90,4,29,155,4,30,27,5,0,2,26,25,26
90,5,29,155,4,30,27,8,0,10,28,27,28
90,6,29,155,4,30,27,6,0,4,27,26,27
90,7,29,155,4,30,27,3,1,6,25,24,25
90,8,29,155,4,30,27,7,1,2,21,20,21
90,9,29,155,4,30,27,2,0,4,21,20,21
90,10,29,155,4,30,27,11,1,5,9,8,9
90,11,1,0,0,1,1,0,0,0,1,1,1
90,12,29,155,4,30,27,5,0,4,22,21,22
90,13,29,155,4,30,27,2,0,6,27,26,27
90,14,29,155,4,30,27,3,0,8,25,24,25
90,15,29,155,4,30,27,4,0,8,20,19,20
90,16,29,155,4,30,27,1,0,3,20,19,20
90,17,29,155,4,30,27,4,0,4,19,18,19
90,18,29,155,4,30,27,6,0,4,24,23,24
90,19,29,155,4,30,27,10,0,4,11,10,11
90,20,29,155,4,30,27,6,0,9,24,23,24
90,21,29,155,4,30,27,7,0,8,10,9,10
90,22,29,155,4,30,27,4,0,7,13,12,13
90,23,29,155,4,30,27,4,0,5,26,25,26
90,24,29,155,4,30,27,2,0,5,26,25,26
90,25,29,155,4,30,27,6,0,6,15,14,15
90,26,29,155,4,30,27,5,0,2,9,8,9
90,27,29,155,4,30,27,5,0,5,16,15,16
90,28,29,155,4,30,27,5,0,9,26,25,26
90,29,29,155,4,30,27,5,0,6,11,10,11
91,0,30,261,0,30,30,7,0,9,30,30,30
91,1,30,261,0,30,30,7,0,12,30,30,30
91,2,30,261,0,30,30,10,0,11,29,29,29
91,3,30,261,0,30,30,13,0,6,29,29,29
91,4,30,261,0,30,30,11,0,9,28,28,28
91,5,30,261,0,30,30,10,0,8,25,25,25
91,6,30,261,0,30,30,5,0,4,26,26,26
91,7,30,261,0,30,30,9,0,13,28,28,28
91,8,30,261,0,30,30,8,0,6,25,25,25
91,9,30,261,0,30,30,9,0,7,24,24,24
91,10,30,261,0,30,30,10,0,10,27,27,27
91,11,30,261,0,30,30,4,0,9,23,23,23
91,12,30,261,0,30,30,8,0,8,20,20,20
91,13,30,261,0,30,30,10,0,8,19,19,19
91,14,30,261,0,30,30,10,0,7,18,18,18
91,15,30,261,0,30,30,9,0,14,26,26,26
91,16,30,261,0,30,30,12,0,11,17,17,17
91,17,30,261,0,30,30,8,0,8,22,22,22
91,18,30,261,0,30,30,14,0,9,6,6,6
91,19,30,261,0,30,30,12,0,8,5,5,5
91,20,30,261,0,30,30,11,0,10,11,11,11
91,21,30,261,0,30,30,8,0,8,7,7,7
91,22,30,261,0,30,30,9,0,4,13,13,13
91,23,30,261,0,30,30,6,0,7,15,15,15
91,24,30,261,0,30,30,9,0,7,8,8,8
91,25,30,261,0,30,30,9,0,8,4,4,4
91,26,30,261,0,30,30,5,0,8,26,26,26
91,27,30,261,0,30,30,4,0,7,25,25,25
91,28,30,261,0,30,30,8,0,15,11,11,11
91,29,30,261,0,30,30,6,0,10,18,18,18
92,0,30,286,0,30,30,8,0,14,30,30,30
92,1,30,286,0,30,30,13,0,7,30,30,30
92,2,30,286,0,30,30,8,0,5,29,29,29
92,3,30,286,0,30,30,10,0,12,30,30,30
92,4,30,286,0,30,30,15,0,9,27,27,27
92,5,30,286,0,30,30,9,0,6,29,29,29
92,6,30,286,0,30,30,9,0,9,26,26,26
92,7,30,286,0,30,30,7,0,8,30,30,30
92,8,30,286,0,30,30,9,0,9,22,22,22
92,9,30,286,0,30,30,9,0,10,21,21,21
92,10,30,286,0,30,30,10,0,11,23,23,23
92,11,30,286,0,30,30,11,0,9,21,21,21
92,12,30,286,0,30,30,5,0,9,30,30,30
92,13,30,286,0,30,30,8,0,13,29,29,29
92,14,30,286,0,30,30,5,0,11,28,28,28
92,15,30,286,0,30,30,6,0,9,20,20,20
92,16,30,286,0,30,30,12,0,8,9,9,9
92,17,30,286,0,30,30,9,0,10,16,16,16
92,18,30,286,0,30,30,6,0,13,20,20,20
92,19,30,286,0,30,30,9,0,11,15,15,15
92,20,30,286,0,30,30,11,0,10,14,14,14
92,21,30,286,0,30,30,7,0,9,17,17,17
92,22,30,286,0,30,30,14,0,6,7,7,7
92,23,30,286,0,30,30,11,0,5,6,6,6
92,24,30,286,0,30,30,13,0,11,15,15,15
92,25,30,286,0,30,30,12,0,13,12,12,12
92,26,30,286,0,30,30,10,0,13,5,5,5
92,27,30,286,0,30,30,6,0,12,14,14,14
92,28,30,286,0,30,30,11,0,8,5,5,5
92,29,30,286,0,30,30,13,0,6,10,10,10
93,0,30,242,0,30,30,6,0,8,30,30,30
93,1,30,242,0,30,30,6,0,9,29,29,29
93,2,30,242,0,30,30,7,0,8,26,26,26
93,3,30,242,0,30,30,10,0,10,30,30,30
93,4,30,242,0,30,30,10,0,6,28,28,28
93,5,30,242,0,30,30,13,0,5,25,25,25
93,6,30,242,0,30,30,8,0,7,23,23,23
93,7,30,242,0,30,30,7,0,8,27,27,27
93,8,30,242,0,30,30,7,0,4,28,28,28
93,9,30,242,0,30,30,10,0,7,18,18,18
93,10,30,242,0,30,30,9,0,8,21,21,21
93,11,30,242,0,30,30,12,0,5,22,22,22
93,12,30,242,0,30,30,6,0,8,22,22,22
93,13,30,242,0,30,30,12,0,7,19,19,19
93,14,30,242,0,30,30,8,0,7,12,12,12
93,15,30,242,0,30,30,4,0,7,23,23,23
93,16,30,242,0,30,30,9,0,7,25,25,25
93,17,30,242,0,30,30,9,0,8,15,15,15
93,18,30,242,0,30,30,7,0,12,16,16,16
93,19,30,242,0,30,30,7,0,12,9,9,9
93,20,30,242,0,30,30,6,0,12,26,26,26
93,21,30,242,0,30,30,8,0,9,16,16,16
93,22,30,242,0,30,30,7,0,8,7,7,7
93,23,30,242,0,30,30,7,0,10,16,16,16
93,24,30,242,0,30,30,5,0,7,8,8,8
93,25,30,242,0,30,30,7,0,9,7,7,7
93,26,30,242,0,30,30,8,0,9,12,12,12
93,27,30,242,0,30,30,10,0,7,7,7,7
93,28,30,242,0,30,30,8,0,9,8,8,8
93,29,30,242,0,30,30,9,0,9,11,11,11
94,0,30,206,0,30,30,4,0,7,30,30,30
94,1,30,206,0,30,30,10,0,10,27,27,27
94,2,30,206,0,30,30,8,0,7,28,28,28
94,3,30,206,0,30,30,9,0,9,25,25,25
94,4,30,206,0,30,30,5,0,2,11,11,11
94,5,30,206,0,30,30,10,0,13,27,27,27
94,6,30,206,0,30,30,3,0,5,23,23,23
94,7,30,206,0,30,30,11,0,6,26,26,26
94,8,30,206,0,30,30,5,0,8,26,26,26
94,9,30,206,0,30,30,5,0,6,26,26,26
94,10,30,206,0,30,30,7,0,9,18,18,18
94,11,30,206,0,30,30,1,0,10,13,13,13
94,12,30,206,0,30,30,2,0,7,27,27,27
94,13,30,206,0,30,30,8,0,7,16,16,16
94,14,30,206,0,30,30,8,0,9,26,26,26
94,15,30,206,0,30,30,6,0,8,23,23,23
94,16,30,206,0,30,30,8,0,3,15,15,15
94,17,30,206,0,30,30,5,0,5,29,29,29
94,18,30,206,0,30,30,13,0,8,13,13,13
94,19,30,206,0,30,30,5,0,3,9,9,9
94,20,30,206,0,30,30,10,0,3,11,11,11
94,21,30,206,0,30,30,3,0,10,25,25,25
94,22,30,206,0,30,30,7,0,6,10,10,10
94,23,30,206,0,30,30,11,0,7,12,12,12
94,24,30,206,0,30,30,6,0,7,10,10,10
94,25,30,206,0,30,30,6,0,6,19,19,19
94,26,30,206,0,30,30,10,0,8,12,12,12
94,27,30,206,0,30,30,4,0,6,11,11,11
94,28,30,206,0,30,30,7,0,7,12,12,12
94,29,30,206,0,30,30,9,0,4,17,17,17
95,0,30,260,0,30,30,11,0,8,30,30,30
95,1,30,260,0,30,30,8,0,9,27,27,27
95,2,30,260,0,30,30,12,0,7,25,25,25
95,3,30,260,0,30,30,11,0,14,29,29,29
95,4,30,260,0,30,30,5,0,10,30,30,30
95,5,30,260,0,30,30,4,0,6,28,28,28
95,6,30,260,0,30,30,10,0,7,27,27,27
95,7,30,260,0,30,30,10,0,13,19,19,19
95,8,30,260,0,30,30,8,0,7,30,30,30
95,9,30,260,0,30,30,9,0,8,23,23,23
95,10,30,260,0,30,30,14,0,11,27,27,27
95,11,30,260,0,30,30,5,0,8,25,25,25
95,12,30,260,0,30,30,6,0,11,25,25,25
95,13,30,260,0,30,30,12,0,8,21,21,21
95,14,30,260,0,30,30,9,0,9,24,24,24
95,15,30,260,0,30,30,7,0,6,24,24,24
95,16,30,260,0,30,30,6,0,5,27,27,27
95,17,30,260,0,30,30,10,0,9,13,13,13
95,18,30,260,0,30,30,13,0,7,14,14,14
95,19,30,260,0,30,30,6,0,8,21,21,21
95,20,30,260,0,30,30,9,0,7,7,7,7
95,21,30,260,0,30,30,12,0,10,10,10,10
95,22,30,260,0,30,30,9,0,9,8,8,8
95,23,30,260,0,30,30,6,0,7,15,15,15
95,24,30,260,0,30,30,8,0,8,20,20,20
95,25,30,260,0,30,30,9,0,12,13,13,13
95,26,30,260,0,30,30,8,0,6,6,6,6
95,27,30,260,0,30,30,6,0,8,14,14,14
95,28,30,260,0,30,30,7,0,9,9,9,9
95,29,30,260,0,30,30,10,0,13,6,6,6
96,0,30,267,0,30,30,6,0,10,30,30,30
96,1,30,267,0,30,30,13,0,13,29,29,29
96,2,30,267,0,30,30,11,0,7,29,29,29
96,3,30,267,0,30,30,5,0,9,30,30,30
96,4,30,267,0,30,30,9,0,8,28,28,28
96,5,30,267,0,30,30,2,0,12,28,28,28
96,6,30,267,0,30,30,7,0,6,22,22,22
96,7,30,267,0,30,30,6,0,12,29,29,29
96,8,30,267,0,30,30,12,0,10,24,24,24
96,9,30,267,0,30,30,10,0,11,28,28,28
96,10,30,267,0,30,30,12,0,7,20,20,20
96,11,30,267,0,30,30,7,0,4,30,30,30
96,12,30,267,0,30,30,7,0,7,27,27,27
96,13,30,267,0,30,30,7,0,6,26,26,26
96,14,30,267,0,30,30,12,0,12,20,20,20
96,15,30,267,0,30,30,10,0,5,25,25,25
96,16,30,267,0,30,30,12,0,8,11,11,11
96,17,30,267,0,30,30,9,0,5,20,20,20
96,18,30,267,0,30,30,5,0,10,17,17,17
96,19,30,267,0,30,30,11,0,13,13,13,13
96,20,30,267,0,30,30,10,0,9,16,16,16
96,21,30,267,0,30,30,10,0,13,8,8,8
96,22,30,267,0,30,30,5,0,5,8,8,8
96,23,30,267,0,30,30,12,0,8,7,7,7
96,24,30,267,0,30,30,12,0,11,19,19,19
96,25,30,267,0,30,30,11,0,14,14,14,14
96,26,30,267,0,30,30,8,0,9,7,7,7
96,27,30,267,0,30,30,7,0,7,12,12,12
96,28,30,267,0,30,30,11,0,11,8,8,8
96,29,30,267,0,30,30,8,0,5,7,7,7
97,0,30,225,0,30,30,9,0,4,30,30,30
97,1,30,225,0,30,30,3,0,8,26,26,26
97,2,30,225,0,30,30,5,0,8,27,27,27
97,3,30,225,0,30,30,8,0,12,29,29,29
97,4,30,225,0,30,30,4,0,6,28,28,28
97,5,30,225,0,30,30,8,0,8,22,22,22
97,6,30,225,0,30,30,5,0,6,20,20,20
97,7,30,225,0,30,30,6,0,2,18,18,18
97,8,30,225,0,30,30,10,0,11,27,27,27
97,9,30,225,0,30,30,6,0,6,28,28,28
97,10,30,225,0,30,30,10,0,8,23,23,23
97,11,30,225,0,30,30,7,0,4,25,25,25
97,12,30,225,0,30,30,5,0,4,8,8,8
97,13,30,225,0,30,30,7,0,11,16,16,16
97,14,30,225,0,30,30,8,0,8,9,9,9
97,15,30,225,0,30,30,5,0,7,28,28,28
97,16,30,225,0,30,30,13,0,8,19,19,19
97,17,30,225,0,30,30,11,0,9,18,18,18
97,18,30,225,0,30,30,7,0,8,16,16,16
97,19,30,225,0,30,30,7,0,9,20,20,20
97,20,30,225,0,30,30,5,0,9,12,12,12
97,21,30,225,0,30,30,10,0,6,16,16,16
97,22,30,225,0,30,30,9,0,6,23,23,23
97,23,30,225,0,30,30,9,0,7,15,15,15
97,24,30,225,0,30,30,8,0,9,19,19,19
97,25,30,225,0,30,30,7,0,9,9,9,9
97,26,30,225,0,30,30,9,0,10,7,7,7
97,27,30,225,0,30,30,8,0,9,8,8,8
97,28,30,225,0,30,30,9,0,7,6,6,6
97,29,30,225,0,30,30,7,0,6,10,10,10
98,0,30,277,0,30,30,12,0,6,30,30,30
98,1,30,277,0,30,30,4,0,9,29,29,29
98,2,30,277,0,30,30,9,0,12,27,27,27
98,3,30,277,0,30,30,8,0,6,27,27,27
98,4,30,277,0,30,30,12,0,13,28,28,28
98,5,30,277,0,30,30,9,0,6,22,22,22
98,6,30,277,0,30,30,9,0,10,26,26,26
98,7,30,277,0,30,30,10,0,6,27,27,27
98,8,30,277,0,30,30,6,0,7,25,25,25
98,9,30,277,0,30,30,12,0,8,27,27,27
98,10,30,277,0,30,30,7,0,6,25,25,25
98,11,30,277,0,30,30,9,0,9,28,28,28
98,12,30,277,0,30,30,8,0,11,26,26,26
98,13,30,277,0,30,30,12,0,8,17,17,17
98,14,30,277,0,30,30,9,0,8,25,25,25
98,15,30,277,0,30,30,7,0,11,23,23,23
98,16,30,277,0,30,30,9,0,9,16,16,16
98,17,30,277,0,30,30,12,0,9,23,23,23
98,18,30,277,0,30,30,12,0,15,18,18,18
98,19,30,277,0,30,30,8,0,10,18,18,18
98,20,30,277,0,30,30,6,0,6,14,14,14
98,21,30,277,0,30,30,10,0,6,13,13,13
98,22,30,277,0,30,30,10,0,12,13,13,13
98,23,30,277,0,30,30,9,0,12,6,6,6
98,24,30,277,0,30,30,9,0,13,21,21,21
98,25,30,277,0,30,30,13,0,9,13,13,13
98,26,30,277,0,30,30,12,0,11,9,9,9
98,27,30,277,0,30,30,6,0,8,9,9,9
98,28,30,277,0,30,30,9,0,13,5,5,5
98,29,30,277,0,30,30,9,0,8,7,7,7
99,0,30,203,0,30,29,9,0,6,29,29,29
99,1,30,203,0,30,29,6,0,14,28,28,28
99,2,30,203,0,30,29,8,0,7,26,26,26
99,3,30,203,0,30,29,5,0,6,26,26,26
99,4,30,203,0,30,29,9,0,6,27,27,27
99,5,30,203,0,30,29,3,0,5,25,25,25
99,6,30,203,0,30,29,8,0,6,21,21,21
99,7,30,203,0,30,29,8,0,8,24,24,24
99,8,30,203,0,30,29,8,0,6,24,24,24
99,9,30,203,0,30,29,6,0,11,25,25,25
99,10,30,203,0,30,29,8,0,10,21,21,21
99,11,30,203,0,30,29,4,0,7,28,28,28
99,12,30,203,0,30,29,11,0,12,19,19,19
99,13,30,203,0,30,29,4,0,2,17,17,17
99,14,30,203,0,30,29,9,0,8,15,15,15
99,15,30,203,0,30,29,6,0,3,23,23,23
99,16,30,203,0,30,29,8,0,6,20,20,20
99,17,30,203,0,30,29,7,0,5,20,20,20
99,18,30,203,0,30,29,3,0,8,26,26,26
99,19,30,203,0,30,29,8,0,2,9,9,9
99,20,30,203,0,30,29,10,0,4,9,9,9
99,21,30,203,0,30,29,4,0,5,19,19,19
99,22,30,203,0,30,29,5,0,10,12,12,12
99,23,30,203,0,30,29,4,0,5,8,8,8
99,24,30,203,0,30,29,8,0,5,19,19,19
99,25,30,203,0,30,29,10,0,8,7,7,7
99,26,30,203,0,30,29,6,0,7,22,22,22
99,27,30,203,0,30,29,8,0,15,9,9,9
99,28,30,203,0,30,29,6,0,2,6,6,6
99,29,30,203,0,30,29,4,0,4,16,16,16
